"Freq [GHz]","re(Z(1,1)) []","im(Z(1,1)) []"
9.92,4.27258685077566,16.800264537023
9.93,4.33722405691403,16.9278872768091
9.94,4.40368939061778,17.0584305772401
9.95,4.47205381965158,17.1919690871486
9.96,4.54239169917252,17.3285797985604
9.97,4.61478096320639,17.468342128246
9.98,4.68930332864136,17.6113380017821
9.99,4.76604451266263,17.7576519401133
10,4.84509446462431,17.9073711485908
10.01,4.92654761343981,18.0605856084412
10.02,5.01050313165816,18.2173881705991
10.03,5.0970652174927,18.3778746518079
10.04,5.18634339617273,18.5421439328588
10.05,5.27845284210563,18.7102980588085
10.06,5.37351472346042,18.882442340963
10.07,5.47165657092324,19.0586854603709
10.08,5.57301267252206,19.2391395725086
10.09,5.67772449658329,19.423920412772
10.1,5.78594114505947,19.6131474023084
10.11,5.89781983966277,19.8069437536345
10.12,6.01352644345015,20.0054365753762
10.13,6.1332360207387,20.2087569753446
10.14,6.25713343848268,20.4170401610237
10.15,6.38541401252029,20.6304255363753
10.16,6.51828420239959,20.8490567936824
10.17,6.65596235882386,21.0730819989317
10.18,6.79867952811591,21.3026536689814
10.19,6.94668031849385,21.5379288384715
10.2,7.10022383337956,21.7790691140935
10.21,7.2595846774286,22.0262407134498
10.22,7.42505404147884,22.2796144852799
10.23,7.59694087317015,22.5393659073137
10.24,7.77557314058919,22.8056750574096
10.25,7.96129919694872,23.0787265529409
10.26,8.15448925501926,23.3587094525922
10.27,8.35553698079936,23.6458171137995
10.28,8.56486121673941,23.9402469979919
10.29,8.78290784572514,24.242200414554
10.3,9.01015180798478,24.5518821929878
10.31,9.24709928410506,24.8695002710891
10.32,9.49429005842822,25.1952651850282
10.33,9.75230007824865,25.529389444987
10.34,10.0217442254297,25.8720867774231
10.35,10.3032793183085,26.2235712120288
10.36,10.5976073630303,26.5840559879814
10.37,10.9054790747434,26.9537522500467
10.38,11.2276976903415,27.3328675004325
10.39,11.565123095646,27.7216037668695
10.4,11.918676290998,28.1201554411171
10.41,12.2893442201202,28.5287067348225
10.42,12.6781849877097,28.9474286912245
10.43,13.0863334914064,29.376475681437
10.44,13.5150074933872,29.8159813027547
10.45,13.9655141556549,30.266053583368
10.46,14.4392570608359,30.7267693828065
10.47,14.9377437366481,31.1981678600603
10.48,15.4625936966882,31.6802428613596
10.49,16.0155470022582,32.1729340566648
10.5,16.5984733389081,32.676116627725
10.51,17.2133815862946,33.1895892807058
10.52,17.862429839756,33.713060322562
10.53,18.5479358152409,34.2461315022305
10.54,19.2723875341958,34.7882792751479
10.55,20.0384541395241,35.3388331025104
10.56,20.8489966351375,35.8969503452955
10.57,21.7070782666783,36.4615872579403
10.58,22.6159741657657,37.0314655288599
10.59,23.5791797599016,37.6050337566612
10.6,24.6004172993851,38.1804231950319
10.61,25.6836396647604,38.7553970505806
10.62,26.833030386088,39.3272925831923
10.63,28.0529985206062,39.8929552475738
10.64,29.3481666896268,40.4486641412004
10.65,30.7233501605589,40.9900481066198
10.66,32.1835243688629,41.5119920001107
10.67,33.7337777037391,42.0085329172426
10.68,35.3792457324988,42.4727466017216
10.69,37.1250223237355,42.8966249109539
10.7,38.9760423759973,43.2709461358848
10.71,40.9369301172754,43.5851412512266
10.72,43.0118062953024,43.8271608910869
10.73,45.2040471592764,43.9833500916829
10.74,47.5159881303159,44.0383406927438
10.75,49.9485657352878,43.9749747831125
10.76,52.5008930863754,43.7742766846089
10.77,55.1697673624512,43.4154955411169
10.78,57.9491128896616,42.8762452786751
10.79,60.8293710416716,42.1327729204464
10.8,63.7968587050867,41.1603890223654
10.81,66.8331306351058,39.9340939809845
10.82,69.9143972932714,38.4294294026733
10.83,73.011067512988,36.6235726121923
10.84,76.0875022259214,34.4966728143876
10.85,79.1020777889989,32.0333982003
10.86,82.0076601889262,29.2246247574232
10.87,84.7525789107821,26.0691525805972
10.88,87.2821565088457,22.5752902716654
10.89,89.5407944800421,18.7621121546784
10.9,91.4745403504724,14.6601783814364
10.91,93.0339739945961,10.311526002287
10.92,94.1771688847656,5.768796774248
10.93,94.8724262181437,1.09346337112578
10.94,95.1004657443662,-3.64676279670787
10.95,94.8557981316959,-8.38113436852931
10.96,94.1470983292063,-13.0393735602275
10.97,92.9965313809262,-17.5551212946665
10.98,91.4381242531466,-21.8689813443827
10.99,89.5153991399407,-25.9308804048626
11,87.2785613058098,-29.7015758188253
11.01,84.7815565976766,-33.1532684464974
11.02,82.0792837146744,-36.2693924355635
11.03,79.2251789064254,-39.0437370268941
11.04,76.2693058837827,-41.4790994723835
11.05,73.257000165938,-43.5856744485852
11.06,70.2280482943815,-45.3793629347143
11.07,67.2163349169793,-46.8801441841854
11.08,64.2498652407317,-48.1106092859336
11.09,61.3510632939311,-49.0947122428566
11.1,58.5372525155365,-49.8567594310714
11.11,55.8212389792213,-50.4206326559358
11.12,53.2119345570787,-50.8092245423702
11.13,50.7149743429785,-51.0440562206718
11.14,48.3332977784237,-51.145044264579
11.15,46.0676752708757,-51.1303847138242
11.16,43.9171714906715,-51.0165251788511
11.17,41.8795432229686,-50.818200284044
11.18,39.9515740808378,-50.5485102399776
11.19,38.1293510540007,-50.219026641435
11.2,36.4084892427272,-49.8399133977163
11.21,34.7843116047297,-49.4200539074322
11.22,33.2519904375524,-48.9671781847681
11.23,31.8066568637103,-48.4879856779347
11.24,30.4434839468316,-47.9882610694858
11.25,29.1577483564989,-47.4729814960928
11.26,27.9448747891852,-46.9464144523847
11.27,26.800466685146,-46.4122062207166
11.28,25.7203261787967,-45.8734610561888
11.29,24.700465691995,-45.3328116026894
11.3,23.7371131265018,-44.7924811597402
11.31,22.8267122294464,-44.2543384912437
11.32,21.9659193871784,-43.7199458884517
11.33,21.1515978405686,-43.190601187301
11.34,20.3808101007491,-42.6673744069398
11.35,19.6508091709743,-42.151139630533
11.36,18.9590290409605,-41.6426026974294
11.37,18.3030748087948,-41.1423252216617
11.38,17.6807126971967,-40.6507453983318
11.39,17.0898601612494,-40.168196008429
11.4,16.5285762301153,-39.6949199850826
11.41,15.9950521827158,-39.2310838606616
11.42,15.4876026244934,-38.7767893747097
11.43,15.0046570071657,-38.3320834873755
11.44,14.5447516142635,-37.8969670116016
11.45,14.1065220208928,-37.4714020495926
11.46,13.6886960255777,-37.0553183946962
11.47,13.2900870443671,-36.6486190384732
11.48,12.9095879519943,-36.2511849040861
11.49,12.5461653512261,-35.8628789109005
11.5,12.1988542492285,-35.4835494610837
11.51,11.866753118475,-35.113033426743
11.52,11.5490193191863,-34.7511587055326
11.53,11.2448648603071,-34.3977464034791
11.54,10.9535524764592,-34.0526126958205
11.55,10.6743919990204,-33.7155704097906
11.56,10.4067370003876,-33.3864303673339
11.57,10.1499816915195,-33.0650025206058
11.58,9.90355805395575,-32.7510969086779
11.59,9.66693318864882,-32.444524460033
11.6,9.43960686508001,-32.1450976621208
11.61,9.22110925525387,-31.8526311163862
11.62,9.01099883824721,-31.5669419947008
11.63,8.80886046202924,-31.2878504109913
11.64,8.61430355025901,-31.0151797200059
11.65,8.42696044269825,-30.7487567535553
11.66,8.2464848587552,-30.4884120031826
11.67,8.07255047449318,-30.2339797570096
11.68,7.90484960420138,-29.9852981974708
11.69,7.74309197833395,-29.7422094657463
11.7,7.58700361027854,-29.5045596979175
11.71,7.43632574502307,-29.2721990371999
11.72,7.29081388334828,-29.0449816260138
11.73,7.15023687568975,-28.8227655811475
11.74,7.01437608028644,-28.6054129548243
11.75,6.88302458067025,-28.3927896841
11.76,6.75598645795055,-28.1847655306863
11.77,6.63307611371654,-27.9812140130039
11.78,6.51411763971633,-27.7820123320202
11.79,6.39894423078298,-27.5870412922056
11.8,6.28739763776015,-27.3961852187556
11.81,6.17932765744123,-27.2093318720604
11.82,6.07459165677351,-27.0263723602583
11.83,5.97305412879908,-26.8472010505915
11.84,5.87458627800304,-26.6717154801673
11.85,5.77906563292496,-26.4998162666407
11.86,5.68637568405702,-26.3314070192507
11.87,5.5964055452075,-26.1663942505717
11.88,5.50904963664987,-26.0046872892836
11.89,5.42420738850827,-25.8461981942081
11.9,5.34178296294861,-25.6908416698162
11.91,5.26168499385587,-25.5385349833704
11.92,5.18382634277683,-25.3891978838331
11.93,5.10812387000189,-25.242752522643
11.94,5.03449821974319,-25.0991233764351
11.95,4.96287361844554,-24.95823717176
11.96,4.89317768533758,-24.8200228118407
11.97,4.8253412543973,-24.6844113053857
11.98,4.75929820696725,-24.5513356974679
11.99,4.69498531430953,-24.420731002467
12,4.63234208944403,-24.2925341390597
12.01,4.57131064765939,-24.1666838672414
12.02,4.51183557513129,-24.0431207273477
12.03,4.4538638051221,-23.9217869810479
12.04,4.39734450127438,-23.8026265542693
12.05,4.3422289475436,-23.685584982015
12.06,4.2884704443497,-23.5706093550309
12.07,4.23602421055373,-23.4576482682768
12.08,4.18484729089532,-23.3466517711535
12.09,4.1348984685508,-23.2375713194411
12.1,4.08613818249494,-23.1303597288965
12.11,4.03852844937175,-23.0249711304625
12.12,3.99203278959859,-22.9213609270404
12.13,3.94661615744741,-22.8194857517757
12.14,3.90224487486322,-22.7193034278095
12.15,3.85888656879642,-22.6207729294476
12.16,3.81651011183996,-22.5238543446995
12.17,3.77508556597637,-22.4285088391429
12.18,3.73458412925195,-22.3346986210655
12.19,3.69497808520771,-22.242386907843
12.2,3.65624075490738,-22.1515378935081
12.21,3.61834645141295,-22.062116717468
12.22,3.5812704365679,-21.9740894343322
12.23,3.5449888799571,-21.887422984807
12.24,3.50947881992036,-21.8020851676215
12.25,3.47471812650475,-21.718044612446
12.26,3.44068546624718,-21.6352707537667
12.27,3.40736026868637,-21.5537338056817
12.28,3.37472269450891,-21.4734047375861
12.29,3.34275360523971,-21.3942552507096
12.3,3.31143453439344,-21.3162577554806
12.31,3.28074766000769,-21.2393853496797
12.32,3.25067577848394,-21.1636117973602
12.33,3.22120227966633,-21.0889115085017
12.34,3.19231112309265,-21.015259519372
12.35,3.16398681535617,-20.9426314735714
12.36,3.13621438851954,-20.8710036037329
12.37,3.1089793795264,-20.800352713854
12.38,3.08226781055897,-20.7306561622378
12.39,3.05606617029297,-20.6618918450202
12.4,3.03036139600389,-20.5940381802603
12.41,3.00514085648167,-20.5270740925754
12.42,2.98039233571231,-20.4609789982988
12.43,2.95610401728885,-20.395732791142
12.44,2.93226446951427,-20.3313158283416
12.45,2.90886263116268,-20.2677089172751
12.46,2.88588779786613,-20.2048933025261
12.47,2.86332960909613,-20.1428506533841
12.48,2.84117803571114,-20.0815630517625
12.49,2.8194233680425,-20.0210129805193
12.5,2.79805620449277,-19.9611833121662
12.51,2.77706744062183,-19.9020572979519
12.52,2.75644825869775,-19.8436185573068
12.53,2.73619011769022,-19.7858510676339
12.54,2.7162847436855,-19.7287391544369
12.55,2.69672412070351,-19.6722674817702
12.56,2.67750048189795,-19.616421043001
12.57,2.65860630112184,-19.5611851518722
12.58,2.64003428484169,-19.5065454338549
12.59,2.62177736438403,-19.4524878177813
12.6,2.60382868849952,-19.3989985277469
12.61,2.58618161622986,-19.3460640752734
12.62,2.56882971006401,-19.2936712517226
12.63,2.5517667293707,-19.2418071209533
12.64,2.53498662409481,-19.1904590122122
12.65,2.51848352870602,-19.139614513251
12.66,2.50225175638842,-19.0892614636613
12.67,2.48628579346054,-19.0393879484206
12.68,2.47058029401567,-18.9899822916424
12.69,2.45513007477304,-18.9410330505219
12.7,2.43993011013035,-18.8925290094726
12.71,2.42497552740936,-18.8444591744465
12.72,2.41026160228603,-18.7968127674306
12.73,2.39578375439718,-18.7495792211164
12.74,2.38153754311667,-18.7027481737342
12.75,2.36751866349316,-18.6563094640482
12.76,2.35372294234347,-18.6102531265058
12.77,2.34014633449413,-18.5645693865378
12.78,2.32678491916579,-18.5192486560027
12.79,2.31363489649397,-18.4742815287721
12.8,2.30069258418046,-18.4296587764508
12.81,2.28795441427051,-18.3853713442289
12.82,2.27541693005008,-18.3414103468605
12.83,2.26307678305853,-18.2977670647665
12.84,2.25093073021185,-18.2544329402546
12.85,2.23897563103212,-18.2113995738561
12.86,2.22720844497899,-18.1686587207743
12.87,2.21562622887841,-18.1262022874401
12.88,2.20422613444579,-18.084022328173
12.89,2.1930054058986,-18.0421110419436
12.9,2.18196137765594,-18.0004607692347
12.91,2.17109147212063,-17.9590639889964
12.92,2.16039319754129,-17.9179133156956
12.93,2.14986414595102,-17.8770014964534
12.94,2.13950199117922,-17.8363214082697
12.95,2.1293044869344,-17.7958660553328
12.96,2.11926946495454,-17.7556285664095
12.97,2.10939483322294,-17.7156021923149
12.98,2.09967857424622,-17.6757803034596
12.99,2.09011874339282,-17.6361563874701
13,2.0807134672893,-17.596724046883
